po_conflict,shelter_electricity,health_center_attendance,work_unemployment,work_farms,work_unskilled,health_programs,sp_philhealth,educ_outofschool_all,shelter_informal_settlers_nhts,water_toilet,water_access,shelter_makeshift_nhts,mun_code
0.5473998507091316,1.7914904205026128,30.91477367862924,39.642662089412504,17.076008273009307,34.56566701137539,26.1259019656631,26.1259019656631,6.171809841534612,1.9905449116695697,0.0,0.04976362279173924,0.4976362279173924,PH012820000
0.1719526175009553,2.80855941918227,59.00843789620951,48.2420953279849,24.42443583314338,28.914976065648506,49.46503630110814,49.46503630110814,4.127443881245474,0.592281238058846,0.0,0.05731753916698509,0.11463507833397019,PH012821000
1.2933821944384565,4.3328303513688295,14.935605504137897,43.39571467317602,39.13512218495448,29.180642069956875,30.84716533735719,30.84716533735719,6.721230158730158,1.4442767837896098,0.0,0.12933821944384566,0.6143565423582669,PH012822000
0.6264916467780429,2.5954653937947496,49.96361368125585,41.20280906820003,44.032064128256515,26.06813627254509,46.584128878281625,46.584128878281625,5.9732428867533445,0.5071599045346062,0.0,0.02983293556085919,0.2610381861575179,PH012823000
0.07358351729212656,3.679175864606328,89.11008765413757,28.17285504510174,31.454439252336446,42.11448598130841,12.214863870493009,12.214863870493009,6.092124814264487,0.0,0.0,0.14716703458425312,0.5886681383370125,PH012901000
2.74869109947644,4.384816753926701,15.569292696952273,35.997619992066646,18.717074682367524,46.07995041834521,24.018324607329845,24.018324607329845,3.938730853391685,1.8979057591623036,0.0,0.13089005235602094,0.5890052356020943,PH012902000
1.1471648639790233,2.3271058669288758,37.41947565543071,45.487905726690094,15.06589551531241,37.82118137859107,48.55784988528352,48.55784988528352,5.900681596884128,1.114388725008194,0.0,0.13110455588331696,0.4097017371353655,PH012903000
0.8478357875948238,8.433734939759036,53.28394072887465,43.98181043058121,23.896499238964992,49.797057331303904,53.279785809906286,53.279785809906286,19.0,1.5618027666220438,0.0,0.35698348951361,2.030343596608657,PH012904000
3.0091642730132677,6.456025167555738,44.593071538735316,44.87201007133865,25.660348633630203,39.194641090051,10.586787033237586,10.586787033237586,7.735877179907587,0.6155108740254411,0.0,0.09574613595951306,2.1748050882232253,PH012905000
8.531984222260332,6.182472989195678,44.2023584274602,43.252686748901475,14.539602574867057,39.85912865006064,28.425655976676385,28.425655976676385,6.056971514242878,2.0751157605899504,0.0,0.11147316069284857,2.3623735208369063,PH012906000
19.077502353310326,3.5770316912456854,26.644900276811693,43.45440031929755,19.88706546673725,34.81559908240692,15.061186068402888,15.061186068402888,7.67863490934945,2.196422968308754,0.0,0.09413241292751805,1.1923438970818954,PH012907000
0.3225806451612903,4.07624633431085,64.13562263683133,38.32458770614693,20.799149194773626,51.61045274992404,28.387096774193548,28.387096774193548,10.284167794316645,1.0263929618768328,0.0,0.0,0.5278592375366569,PH012908000
8.262994224788983,5.775211017325633,14.146202711671565,35.203631320136175,15.333722514107803,50.00972951936175,7.685473123056418,7.685473123056418,6.0295790671217295,2.0435362061306086,0.0,0.0444247001332741,0.9773434029320303,PH012909000
0.45871559633027525,3.096330275229358,67.77777777777779,37.76851554985573,25.914477073673364,48.89232354456466,27.06422018348624,27.06422018348624,10.962566844919785,1.0321100917431194,0.0,0.0,0.8600917431192661,PH012910000
5.252525252525253,5.151515151515151,8.13979208139792,38.755137991779215,22.818791946308725,46.2607861936721,3.6363636363636362,3.6363636363636362,4.062909567496723,1.0101010101010102,0.0,0.10101010101010101,0.5050505050505051,PH012911000
0.6961259079903147,7.8692493946731235,77.85519991057123,44.410940062423954,35.57289684050248,36.08679101636848,36.803874092009686,36.803874092009686,9.21102302755757,1.104721549636804,0.0,0.22699757869249393,3.6697941888619856,PH012912000
0.0925925925925926,3.148148148148148,70.37989711119906,46.222470030666294,34.94038361845516,38.672887506480045,14.814814814814813,14.814814814814813,13.789359391965256,0.4629629629629629,0.0,0.1851851851851852,1.3888888888888888,PH012913000
7.140393239047947,3.7714154306082555,72.41662038139067,42.62337855971373,25.362177613200803,42.681738452543364,12.13061975393814,12.13061975393814,11.371420742567475,1.0578360354145107,0.0,0.16097504886742553,1.1843164309532024,PH012914000
0.48691418137553255,1.8867924528301887,75.07089138207373,35.178219595199714,31.74910196186792,46.504559270516715,11.62507608034084,11.62507608034084,8.333333333333332,0.6695069993913573,0.0,0.06086427267194157,0.39561777236762025,PH012915000
2.7039007092198584,5.895390070921986,26.15265401007362,35.657998423955874,18.024086548275157,51.62278015921616,2.925531914893617,2.925531914893617,6.180074587107086,0.8865248226950355,0.0,0.0,1.3962765957446808,PH012916000
0.4056795131845842,2.2988505747126435,22.971876690102757,37.98449612403101,37.65243902439025,44.96951219512195,13.116970926301555,13.116970926301555,6.8357998590556734,0.676132521974307,0.0,0.0,0.2028397565922921,PH012917000
6.3236205827650345,4.401735895846249,92.51940719830628,46.97265625,29.097605893186003,32.26519337016575,9.981401115933044,9.981401115933044,19.0584662110858,0.9299442033477991,0.0,0.6819590824550528,0.24798512089274644,PH012918000
0.22641509433962265,3.6226415094339623,43.66365341975098,44.396654719235364,14.740008594757198,38.805328749462824,21.962264150943398,21.962264150943398,7.685433422698838,1.2075471698113207,0.0,0.0,1.509433962264151,PH012919000
2.176605910458326,3.8400283135728195,62.598241216704196,40.74923547400612,27.186104218362285,38.57071960297767,36.117501327198724,36.117501327198724,7.448956697330042,1.1679348787825163,0.0,0.01769598301185631,0.9555830826402406,PH012920000
3.2067821599705124,2.8750460744563213,17.436397482492687,43.270639960918416,15.479009687836385,31.087190527448872,26.723184666420934,26.723184666420934,5.222437137330754,0.4791743457427202,0.0,0.2948765204570586,2.5801695539992626,PH012921000
1.4219576719576719,3.373015873015873,71.007371007371,47.66920429658984,18.493423674770824,33.001195695496214,39.41798941798942,39.41798941798942,11.10641891891892,1.2896825396825395,0.0,0.3306878306878307,0.6613756613756614,PH012922000
0.0980872976949485,1.8146150073565472,73.1987200706168,46.48747709224191,17.922374429223744,40.92465753424658,76.36096125551741,76.36096125551741,9.970326409495549,5.345757724374693,0.0,3.5801863658656203,1.8146150073565472,PH012923000
7.943791224548321,2.91081158589045,62.37258729126003,46.20504231311707,23.473986071282262,41.22081114297419,11.843991970174935,11.843991970174935,9.989531927620757,1.9357613994837968,0.0,0.08603383997705764,1.7995411528534555,PH012924000
7.55057803468208,6.73771676300578,59.03156791686679,43.83762038278679,20.262643802908617,43.488170175819405,41.85332369942196,41.85332369942196,5.642361111111112,0.8851156069364162,0.0,0.12644508670520233,0.7315751445086704,PH012925000
9.586614173228346,5.551181102362205,78.46997031285682,43.489802525089026,27.46333638863428,41.68194317140239,63.20866141732283,63.20866141732283,13.725490196078432,5.295275590551181,0.0,0.05905511811023622,1.141732283464567,PH012926000
13.444749314043403,7.90720878024445,63.23461091753775,45.37576935536119,21.73461823573017,39.006671608598964,37.61536542778748,37.61536542778748,12.374276135324596,1.3220254427538038,0.0,0.09977550511349464,0.8605637316038913,PH012927000
5.014587892049599,3.774617067833698,41.99395770392749,42.83100846101075,22.96,32.47,41.35667396061269,41.35667396061269,24.52350698856417,1.0940919037199124,0.0,0.16411378555798686,0.87527352297593,PH012928000
0.3766478342749529,2.0715630885122414,48.521358159912374,29.72575905974535,34.494773519163765,43.275261324041814,13.182674199623351,13.182674199623351,5.701754385964912,0.9416195856873822,0.0,0.0,0.09416195856873823,PH012929000
0.10482180293501049,5.852550663871418,53.48950491541936,47.69869368819436,27.450980392156865,38.0718954248366,53.56394129979035,53.56394129979035,6.550218340611353,0.6813417190775681,0.0,0.052410901467505246,0.593990216631726,PH012930000
0.0,7.530864197530865,37.06681452730801,29.145532579008975,75.1101321585903,10.077092511013216,1.4814814814814816,1.4814814814814816,9.67741935483871,0.12345679012345678,0.0,0.0,0.24691358024691357,PH012931000
0.7126781695423856,5.55138784696174,20.517153963157007,37.5276452101036,25.526364822060742,42.2023476802683,36.49662415603901,36.49662415603901,8.470798038341506,1.7629407351837958,0.0,0.11252813203300824,0.2813203300825206,PH012932000
0.3184337775681095,4.198608326453591,60.29221037029194,42.82838825108096,19.044203937931933,34.7959316729691,49.380823210284234,49.380823210284234,6.158472803347281,1.1204151432951999,0.0,0.03538153084090105,0.8019813657270904,PH012933000
3.8237924865831845,5.18783542039356,15.734181485229628,44.78330658105939,7.016384778012686,46.52484143763213,25.849731663685148,25.849731663685148,6.409710391822827,1.4087656529516994,0.0,0.648479427549195,3.544275491949911,PH012934000
2.909934838882442,6.373292867981791,69.88266717542689,46.80068576484902,15.827225947294558,33.84271531784396,45.05935910024101,45.05935910024101,7.090709983573645,1.062215477996965,0.0,6.596447380166028,1.5486923145586002,PH013301000
3.0279329608938546,9.754189944134078,21.62573188350696,48.6400293255132,28.063664263792738,32.19613161087717,30.122905027932962,30.122905027932962,8.122900858315711,1.2067039106145252,0.0,3.899441340782123,4.82122905027933,PH013302000
1.2008084651052193,6.015931518249911,15.631916777335103,48.0237977945356,17.920676582093904,30.985710119568388,61.91891570562359,61.91891570562359,5.132098390525357,1.4504815123053145,0.0,0.43990013078112,1.3494233741528951,PH013303000
3.1930333817126266,16.037735849056602,15.23393354931063,29.663674705309827,44.28044280442804,26.491389913899138,11.429608127721336,11.429608127721336,5.055350553505535,1.8505079825834543,0.0,0.14513788098693758,0.14513788098693758,PH013304000
2.1980705824887043,5.50738795945781,21.95271313701475,43.94813209418507,13.84101186185202,46.759289599580576,40.94517035047014,40.94517035047014,5.261660978384528,1.5142264012699964,0.0,0.09769202588838687,1.8988887532055194,PH013305000
3.2085561497326207,6.033182503770739,44.44280877373767,40.58116652011891,17.623846099640616,38.482136565428796,11.147675853558207,11.147675853558207,5.045148344560699,2.550390785684903,0.0,0.0,1.2134923899629784,PH013306000
3.0470914127423825,5.540166204986149,43.80415525849573,43.38364893568943,15.422071442825782,36.08860506884854,42.170870389269574,42.170870389269574,4.9079754601226995,1.975506633620061,0.0,0.036448461874908876,1.8151334013704623,PH013307000
1.316655694535879,10.862409479921,12.62407381518244,39.04438224710116,34.73269924565432,25.81174155460807,12.574061882817645,12.574061882817645,3.5075653370013753,0.9216589861751152,0.0,0.5266622778143515,0.7570770243581304,PH013308000
4.923747276688453,9.34640522875817,50.62718786464411,45.125329369637186,29.303127308544692,27.07461216449151,53.48583877995643,53.48583877995643,4.359879032258065,1.1546840958605664,0.0,0.4575163398692811,3.431372549019608,PH013309000
9.105473965287048,6.288384512683579,15.17452087769651,41.60037041714021,14.855124693671614,44.37797318725674,41.18825100133511,41.18825100133511,5.168952827032452,1.7356475300400533,0.0,0.0267022696929239,1.2750333778371161,PH013310000
3.1366294524189264,7.772461456671984,48.344868035190615,44.47788537032191,18.483384397831724,30.844921046429413,31.28123338649654,31.28123338649654,7.444864140367978,1.0526315789473684,0.0,0.3827751196172249,1.2599681020733653,PH013311000
2.1034678794769754,8.186469584991473,9.135548011639186,44.28272616350009,19.00516189582356,35.257312685750044,45.7646389994315,45.7646389994315,6.365565322825098,2.7003979533826037,0.0,0.28425241614553726,0.41216600341102905,PH013312000
2.714113389626055,6.7723591245907295,59.48825603041945,45.69128516587406,16.991085087302842,34.45692883895131,39.0832328106152,39.0832328106152,4.261693080788558,1.1373427537480614,0.0,1.1718076856798207,2.386696536274341,PH013313000
3.991214308126765,3.514276749294007,12.795002967694524,45.17320653135008,7.024334300971222,35.36895674300254,47.65610291810481,47.65610291810481,3.8303591428358095,1.631628490743646,0.0,0.2447442736115469,2.2780043928459364,PH013314000
0.029256875365710942,25.892334698654185,15.291598438090439,36.36528356586338,46.426537585421414,26.978929384965834,23.405500292568753,23.405500292568753,7.066381156316917,1.0825043885313048,0.0,0.14628437682855472,2.984201287302516,PH013315000
3.465003465003465,5.848925848925849,25.60562164827714,45.28557517253059,13.239959761665249,36.616884624313236,40.45738045738046,40.45738045738046,5.128633478115603,3.6036036036036037,0.0,0.05544005544005544,3.492723492723493,PH013316000
4.323827046918123,6.452884741753187,48.00136367510441,50.259430077417235,20.746750558821095,36.76628860004968,53.94927060060455,53.94927060060455,5.9931740614334466,1.2879484820607177,0.0,3.4432908397949795,7.19542646865554,PH013317000
0.11525163273146369,18.209757971571264,5.511377056924652,36.23633879781421,19.228709159078736,54.59739332262096,25.662696888205915,25.662696888205915,4.945904173106646,0.3073376872839032,0.0,0.0,0.23050326546292738,PH013318000
0.582039911308204,9.922394678492239,16.42991829038341,49.53311430053605,20.71269487750557,40.20901147849923,33.95232815964523,33.95232815964523,4.355165428764349,0.8314855875831485,0.0,0.02771618625277162,0.9562084257206208,PH013319000
1.4497475158820656,6.499429874572406,71.3668249132006,46.92638997650744,19.11656215418665,33.013648100331984,42.80827496334908,42.80827496334908,9.127492226083774,0.7493077048379214,0.0,0.048867893793777484,0.9040560351848836,PH013320000
5.627322597770306,15.944080693682533,39.166836008941274,47.40846409890632,47.389240506329116,22.81871609403255,35.6397097858786,35.6397097858786,5.844279459356558,1.256414793841798,0.0,0.12387188108299416,4.468235710493717,PH015501000
2.9000384960862315,8.302322597202618,62.488318969992726,47.05119131870724,18.192618994579345,44.87265166703794,36.09649685615296,36.09649685615296,4.0321667232982215,1.026562299499551,0.0,0.0,2.226356987039651,PH015502000
1.771413058232659,9.447536310574183,76.6353180783515,48.52472178237695,24.505004115939517,28.59494822581344,47.63132889914484,47.63132889914484,7.1418826739427015,3.128817700556536,0.0,0.7465725532781322,3.030405863988055,PH015503000
1.1606873681037082,10.3406692794694,69.11244635193134,54.10941410839251,10.630008904719501,55.15360641139804,49.17093759421164,49.17093759421164,6.3102269194902085,3.4669882423876994,0.0,0.04522158577027434,1.273741332529394,PH015504000
1.0963498000773892,8.422546111182767,68.43508023790821,41.94569381975679,34.3974175035868,31.714490674318508,27.76989552431317,27.76989552431317,4.9347061778001,1.741261447181736,0.0,2.4248677931123437,3.0568812072746034,PH015505000
3.486386014267055,12.147091329247463,42.33296024137427,48.96587206311096,13.811412057261913,46.89159217689361,57.902140058273886,57.902140058273886,5.013161043311797,1.567366623128705,0.0,0.06028333165879634,1.2257610770621923,PH015506000
8.543922984356197,15.643802647412755,54.63559534766965,46.13794732490847,12.597302927310603,53.49194167306216,43.45882757435104,43.45882757435104,5.984930032292788,2.372356884992264,0.0,0.034381983840467596,1.633144232422211,PH015507000
4.596782252423304,8.773858299190566,57.730954805010846,45.42824074074074,28.148933663249675,34.146341463414636,37.46377535724992,37.46377535724992,5.152571006229543,1.24912561207155,0.0,3.667432797042071,2.0135904866593384,PH015508000
2.9213483146067416,5.50561797752809,56.7906862573202,49.32652846469536,10.891911535666079,39.082130619873325,54.86356340288925,54.86356340288925,3.936884861740353,2.086677367576244,0.0,0.11235955056179776,2.327447833065811,PH015509000
1.015820149875104,10.624479600333055,45.29011984799766,54.93505781772347,8.792411528639182,49.50747902225465,51.15736885928393,51.15736885928393,14.687760199833471,4.063280599500416,0.0,0.5995004163197336,2.5811823480432974,PH015510000
0.5426322110038696,6.209135791486902,62.22748859039279,50.547399504136834,7.207638575935106,47.493240198287516,49.428457056442646,49.428457056442646,7.160767871089736,1.7613307832584622,0.0,0.23128586042787885,2.0504381087933106,PH015511000
5.573770491803279,12.904918032786886,51.01614784797691,47.478291377949304,7.498329993319973,47.70374081496326,51.51475409836066,51.51475409836066,14.777597162701344,2.9377049180327868,0.0,0.039344262295081964,1.8360655737704918,PH015512000
0.7868765004001067,6.668444918644973,63.797745495428856,50.72248333151164,9.3691775352675,34.655310087836035,58.45558815684182,58.45558815684182,7.121274550199148,1.8138170178714323,0.0,0.18004801280341426,5.061349693251533,PH015513000
2.1428072869407413,11.439938577510993,59.80626662110565,49.392684288905436,36.4430548530967,28.20819348016001,62.07859286661548,62.07859286661548,7.943699407998067,0.7887205974733021,0.0,1.9543519229426956,7.231102114887973,PH015514000
2.082858228810338,7.692892436335994,66.45886449847647,51.5952980688497,8.051459959525875,39.958562204876166,42.49334853667807,42.49334853667807,5.9195599862495705,1.953629798555682,0.0,0.28126187761307486,3.006461421512733,PH015515000
0.9127789046653144,17.114604462474645,50.73562956204379,38.63379143088117,39.74443419839284,28.00685021736267,34.91379310344828,34.91379310344828,6.695526695526696,2.3580121703853956,0.0,0.5831643002028397,1.7748478701825559,PH015516000
4.527213443691999,3.8437421620265866,80.19034710354175,51.443350941411126,5.827653139529635,39.49352232203313,68.27188362177075,68.27188362177075,7.666688869646307,2.0441434662653624,0.0,0.23200401304238777,3.9597441685477803,PH015517000
5.496777916706742,6.660575165913245,63.89782479352177,49.43841889611954,9.45434900054025,43.05780659103187,43.406751947677215,43.406751947677215,6.971544715447155,6.386457632009233,0.0,3.0249110320284696,6.523516398961239,PH015518000
1.6666666666666667,15.034013605442176,78.03970223325062,48.15686274509804,29.997838772422735,28.40933650313378,37.89115646258504,37.89115646258504,4.368765049879602,1.9217687074829932,0.0,0.5612244897959183,1.0119047619047619,PH015519000
0.9970541581690461,10.129163834126444,70.76890601087129,57.81874541153438,41.40398375555986,26.513246954167474,59.619306594153635,59.619306594153635,14.637362637362639,2.492635395422615,0.0,3.013822796283707,1.8694765465669612,PH015520000
0.796812749003984,6.648406374501992,53.094388766208034,53.192929036623525,14.889772316588362,33.321286591976865,50.821713147410364,50.821713147410364,5.484916479680877,3.237051792828685,0.0,0.14940239043824702,2.8137450199203187,PH015521000
1.4160793526494388,7.765596450013051,75.4540361042404,50.359367513176814,8.024173241564545,40.51955682390465,46.71104150352389,46.71104150352389,6.887558532392863,3.6217697729052465,0.0,0.8418167580266249,4.988906290785695,PH015522000
7.590759075907591,15.676567656765677,44.18038042316734,51.385165326184094,36.48897058823529,26.94327731092437,54.45544554455446,54.45544554455446,6.1986703167774735,2.181884855152182,0.0,0.07334066740007333,1.7785111844517785,PH015523000
3.042198233562316,10.052993130520118,75.22134766120908,48.46359305067616,13.659390685187347,38.13470292984709,40.36506378802748,40.36506378802748,8.910034602076125,1.9548577036310109,0.0,0.003925417075564278,3.1815505397448476,PH015524000
4.70530771735591,4.5262129599479,82.4495356925173,54.523091572766226,9.893561333100681,39.43465363810853,56.4718332790622,56.4718332790622,13.406611707885752,1.0175838489091502,0.0,0.0081406707912732,1.9822533376750244,PH015525000
2.902303982854081,7.8317556706554745,59.41177564185986,50.31315859776188,4.719517294939961,55.51108190453432,56.804786569030185,56.804786569030185,7.314689520372876,2.616538667619218,0.0,0.11609215931416325,4.268619396320771,PH015526000
3.921023359288098,8.203559510567297,48.77905813055786,41.078785840410326,15.618979664645021,47.6275419193721,24.144883203559512,24.144883203559512,3.688164038708804,1.7241379310344827,0.0,0.006952169076751946,1.852753058954394,PH015527000
2.495291902071563,8.050847457627118,61.948476401038164,47.675005406964175,6.365389914577019,47.56131165610361,42.20809792843691,42.20809792843691,6.056191467221645,2.5894538606403015,0.0,0.1647834274952919,2.212806026365348,PH015528000
3.340122199592668,11.059063136456212,63.39488765578095,43.003390714658316,17.572360141860198,43.77073561377417,34.21588594704684,34.21588594704684,4.509845437222105,1.8329938900203666,0.0,0.0,1.2423625254582484,PH015529000
2.231578947368421,9.936842105263159,55.34303454374195,46.09992210971403,11.374896779521057,39.64182493806771,51.00631578947369,51.00631578947369,8.034314177658887,1.3389473684210527,0.0,0.05894736842105263,1.5957894736842104,PH015530000
2.074213049822806,14.87387950802585,91.58893759910455,51.302942794279424,10.695375926579597,47.85033533356866,62.257661038148846,62.257661038148846,8.122723761174264,3.2207629768605375,0.0,0.39608088388576196,1.876172607879925,PH015531000
0.7763593960967227,5.986866331164846,79.40738974072516,51.587211286835824,8.967880924402664,37.334508421464946,63.314717073769486,63.314717073769486,7.9239518834729,1.426905609426783,0.0,0.006137228427642077,4.019884620105561,PH015532000
4.108625299000985,6.880540312368087,81.55099985839928,45.24787398531117,12.500551559811147,46.807571813087414,55.023216547066276,55.023216547066276,6.584390512961942,3.686506261432391,0.0,0.2321654706627269,3.5422822569297874,PH015533000
2.2298038260021933,4.423053490922383,46.34435828453869,47.403409979665255,11.843866171003716,38.185873605947954,57.46314122090897,57.46314122090897,7.759882869692533,1.4012428414767881,0.0,0.06092360180333862,2.1262337029365175,PH015534000
0.6646389546017799,19.218204348315872,67.6420579201404,51.063071623708275,16.318770226537215,52.54854368932039,64.46997859637264,64.46997859637264,5.73215216258468,2.0727723329953816,0.0,0.21403627351582744,2.4614171454320153,PH015535000
1.257861635220126,16.852487135506003,17.826347872777234,43.586096541914834,21.541128269776237,43.64954301922471,56.146369353916526,56.146369353916526,5.022756827048115,3.816466552315609,0.0,0.08576329331046312,0.6861063464837049,PH015536000
1.6763277455741816,11.514961616794611,83.10287512819606,46.69090909090909,9.481582537517053,51.7345546677061,51.605827980573395,51.605827980573395,7.836238605469374,1.8643271189096038,0.0,0.015666614444618518,1.5901613661287797,PH015537000
14.409693794006879,4.568527918781726,55.95466802968081,51.706843552823166,10.65326633165829,43.46733668341709,59.02243327329294,59.02243327329294,6.535552193645991,2.030456852791878,0.0,0.2292451285410185,2.1737350581300148,PH015538000
0.45941807044410415,10.260336906584993,85.23791821561339,44.21765053445775,15.406836783822822,47.76119402985074,56.899778798706826,56.899778798706826,4.951033732317737,0.9528671090692531,0.0,0.05104645227156713,1.0719754977029097,PH015539000
0.13445378151260504,6.655462184873949,88.52421036373465,47.86029966584025,9.530700847632831,42.071531941285926,53.81512605042017,53.81512605042017,5.973715651135006,0.4705882352941176,0.0,0.0,1.226890756302521,PH015540000
2.263779527559055,9.3644544431946,91.35365632371621,46.81029165565248,10.99975151163754,47.734614428890914,53.62767154105737,53.62767154105737,4.964641362389955,2.1512935883014626,0.0,0.421822272215973,1.9614735658042743,PH015541000
2.2345530893821235,13.8872225554889,34.23105557893374,51.56683855612852,21.058558558558556,40.23341523341523,34.643071385722855,34.643071385722855,8.023206452525825,1.8746250749850029,0.0,0.08998200359928014,3.134373125374925,PH015542000
8.1267217630854,13.705234159779614,76.22528861677176,44.651080410910374,7.76,48.32,43.99449035812672,43.99449035812672,5.622311229787865,1.28099173553719,0.0,0.0,1.4738292011019285,PH015543000
0.7112691709268726,12.002667259390975,80.2439745189466,49.27112293001329,14.696911932901259,54.126953869614944,54.16018374453583,54.16018374453583,7.062661204673039,1.970808327776543,0.0,0.01481810772764318,0.8890864636585907,PH015544000
3.98524741317488,8.933510910767339,59.46276926783241,52.07453181158963,18.130386158805344,39.26715347674495,49.861694498514495,49.861694498514495,7.601184600197433,4.2721032681077755,0.0,0.07171396373322406,3.309087183690196,PH015545000
6.853127709084273,10.767897066204316,77.25503996782464,47.84389090102742,7.7010288824012925,40.630934497321505,54.87064835515809,54.87064835515809,5.700791909168972,1.930008669069672,0.0,0.07756536022265821,2.249395446457088,PH015546000
2.1215139442231075,15.069721115537849,76.3924433483784,38.53257560381571,9.960926751417093,50.7511969621925,62.82868525896414,62.82868525896414,5.239075726378403,2.8784860557768925,0.0,0.049800796812749,2.250996015936255,PH015547000
0.610049767217852,10.932733986193611,59.154556463820775,49.65450226732887,15.408535277718208,49.796268496675964,44.88681971423985,44.88681971423985,9.462962962962964,1.541178359287205,0.0,0.04816182372772516,3.0903836891956975,PH015548000
0.2985074626865672,1.9900497512437811,75.79326923076923,41.08500345542502,14.95601173020528,37.65395894428153,14.328358208955224,14.328358208955224,1.7221584385763489,0.2985074626865672,0.0,0.5970149253731344,1.8905472636815919,PH020901000
0.1492537313432836,1.4925373134328357,59.23845193508115,36.75819309123118,28.011204481792717,31.79271708683473,5.970149253731343,5.970149253731343,1.9696969696969695,0.5970149253731344,0.0,0.0,0.44776119402985076,PH020902000
